date,store,item,category,price,base_price,promo,units_sold
2024-04-29,Store_B,Bread_400g,Bakery,35.0,35.0,0,144
2024-04-30,Store_B,Bread_400g,Bakery,35.0,35.0,0,134
2024-05-01,Store_B,Bread_400g,Bakery,35.0,35.0,0,128
2024-05-02,Store_B,Bread_400g,Bakery,35.0,35.0,0,133
2024-05-03,Store_B,Bread_400g,Bakery,33.19,35.0,1,256
2024-05-04,Store_B,Bread_400g,Bakery,35.0,35.0,0,230
2024-05-05,Store_B,Bread_400g,Bakery,35.0,35.0,0,166
2024-05-06,Store_B,Bread_400g,Bakery,31.74,35.0,0,164
2024-05-07,Store_B,Bread_400g,Bakery,35.0,35.0,0,135
2024-05-08,Store_B,Bread_400g,Bakery,35.0,35.0,0,145
2024-05-09,Store_B,Bread_400g,Bakery,35.0,35.0,0,141
2024-05-10,Store_B,Bread_400g,Bakery,35.0,35.0,1,206
2024-05-11,Store_B,Bread_400g,Bakery,32.2,35.0,0,227
2024-05-12,Store_B,Bread_400g,Bakery,35.0,35.0,0,193
2024-05-13,Store_B,Bread_400g,Bakery,35.0,35.0,0,127
2024-05-14,Store_B,Bread_400g,Bakery,35.0,35.0,0,138
2024-05-15,Store_B,Bread_400g,Bakery,35.0,35.0,0,123
2024-05-16,Store_B,Bread_400g,Bakery,35.0,35.0,0,146
2024-05-17,Store_B,Bread_400g,Bakery,32.01,35.0,0,186
2024-05-18,Store_B,Bread_400g,Bakery,35.0,35.0,0,206
2024-05-19,Store_B,Bread_400g,Bakery,35.0,35.0,0,179
2024-05-20,Store_B,Bread_400g,Bakery,35.0,35.0,0,135
2024-05-21,Store_B,Bread_400g,Bakery,35.0,35.0,0,128
2024-05-22,Store_B,Bread_400g,Bakery,35.0,35.0,0,138
2024-05-23,Store_B,Bread_400g,Bakery,35.0,35.0,0,151
2024-05-24,Store_B,Bread_400g,Bakery,35.0,35.0,0,167
2024-05-25,Store_B,Bread_400g,Bakery,34.64,35.0,0,206
2024-05-26,Store_B,Bread_400g,Bakery,35.0,35.0,0,183
2024-05-27,Store_B,Bread_400g,Bakery,35.0,35.0,0,150
2024-05-28,Store_B,Bread_400g,Bakery,38.35,35.0,0,122
2024-05-29,Store_B,Bread_400g,Bakery,40.01,35.0,0,105
2024-05-30,Store_B,Bread_400g,Bakery,35.0,35.0,0,137
2024-05-31,Store_B,Bread_400g,Bakery,35.0,35.0,0,183
2024-06-01,Store_B,Bread_400g,Bakery,33.71,35.0,0,226
2024-06-02,Store_B,Bread_400g,Bakery,35.0,35.0,0,163
2024-06-03,Store_B,Bread_400g,Bakery,35.0,35.0,0,153
2024-06-04,Store_B,Bread_400g,Bakery,35.0,35.0,0,119
2024-06-05,Store_B,Bread_400g,Bakery,35.0,35.0,0,142
2024-06-06,Store_B,Bread_400g,Bakery,35.0,35.0,0,134
2024-06-07,Store_B,Bread_400g,Bakery,35.0,35.0,0,167
2024-06-08,Store_B,Bread_400g,Bakery,35.0,35.0,0,182
2024-06-09,Store_B,Bread_400g,Bakery,35.0,35.0,0,174
2024-06-10,Store_B,Bread_400g,Bakery,35.0,35.0,0,132
2024-06-11,Store_B,Bread_400g,Bakery,30.13,35.0,0,148
2024-06-12,Store_B,Bread_400g,Bakery,36.01,35.0,0,121
2024-06-13,Store_B,Bread_400g,Bakery,32.69,35.0,0,125
2024-06-14,Store_B,Bread_400g,Bakery,29.79,35.0,0,211
2024-06-15,Store_B,Bread_400g,Bakery,35.0,35.0,0,191
2024-06-16,Store_B,Bread_400g,Bakery,35.0,35.0,0,171
2024-06-17,Store_B,Bread_400g,Bakery,35.0,35.0,0,119
2024-06-18,Store_B,Bread_400g,Bakery,35.0,35.0,0,123
2024-06-19,Store_B,Bread_400g,Bakery,35.0,35.0,0,152
2024-06-20,Store_B,Bread_400g,Bakery,35.0,35.0,0,132
2024-06-21,Store_B,Bread_400g,Bakery,35.0,35.0,0,157
2024-06-22,Store_B,Bread_400g,Bakery,35.0,35.0,0,201
2024-06-23,Store_B,Bread_400g,Bakery,35.0,35.0,0,162
2024-06-24,Store_B,Bread_400g,Bakery,35.0,35.0,0,117
2024-06-25,Store_B,Bread_400g,Bakery,35.0,35.0,0,115
2024-06-26,Store_B,Bread_400g,Bakery,35.0,35.0,0,129
2024-06-27,Store_B,Bread_400g,Bakery,35.0,35.0,0,142
2024-06-28,Store_B,Bread_400g,Bakery,30.73,35.0,0,195
2024-06-29,Store_B,Bread_400g,Bakery,35.0,35.0,0,189
2024-06-30,Store_B,Bread_400g,Bakery,35.0,35.0,0,168
2024-07-01,Store_B,Bread_400g,Bakery,35.0,35.0,0,132
2024-07-02,Store_B,Bread_400g,Bakery,39.24,35.0,0,104
2024-07-03,Store_B,Bread_400g,Bakery,35.0,35.0,0,132
2024-07-04,Store_B,Bread_400g,Bakery,35.0,35.0,0,135
2024-07-05,Store_B,Bread_400g,Bakery,35.0,35.0,0,198
2024-07-06,Store_B,Bread_400g,Bakery,35.0,35.0,0,180
2024-07-07,Store_B,Bread_400g,Bakery,35.0,35.0,0,185
2024-07-08,Store_B,Bread_400g,Bakery,35.0,35.0,0,118
2024-07-09,Store_B,Bread_400g,Bakery,35.0,35.0,0,125
2024-07-10,Store_B,Bread_400g,Bakery,29.54,35.0,0,164
2024-07-11,Store_B,Bread_400g,Bakery,28.64,35.0,0,185
2024-07-12,Store_B,Bread_400g,Bakery,35.0,35.0,0,161
2024-07-13,Store_B,Bread_400g,Bakery,35.0,35.0,0,186
2024-07-14,Store_B,Bread_400g,Bakery,35.0,35.0,0,144
2024-07-15,Store_B,Bread_400g,Bakery,35.0,35.0,0,135
2024-07-16,Store_B,Bread_400g,Bakery,35.0,35.0,0,107
2024-07-17,Store_B,Bread_400g,Bakery,35.0,35.0,0,122
2024-07-18,Store_B,Bread_400g,Bakery,29.75,35.0,0,152
2024-07-19,Store_B,Bread_400g,Bakery,31.41,35.0,0,187
2024-07-20,Store_B,Bread_400g,Bakery,35.0,35.0,0,201
2024-07-21,Store_B,Bread_400g,Bakery,35.0,35.0,0,162
2024-07-22,Store_B,Bread_400g,Bakery,35.0,35.0,0,125
2024-07-23,Store_B,Bread_400g,Bakery,39.65,35.0,0,88
2024-07-24,Store_B,Bread_400g,Bakery,35.0,35.0,0,127
2024-07-25,Store_B,Bread_400g,Bakery,35.0,35.0,0,118
2024-07-26,Store_B,Bread_400g,Bakery,35.0,35.0,1,205
2024-07-27,Store_B,Bread_400g,Bakery,35.0,35.0,0,204
2024-07-28,Store_B,Bread_400g,Bakery,35.0,35.0,0,184
2024-07-29,Store_B,Bread_400g,Bakery,35.0,35.0,0,130
2024-07-30,Store_B,Bread_400g,Bakery,35.0,35.0,0,94
2024-07-31,Store_B,Bread_400g,Bakery,35.0,35.0,0,125
2024-08-01,Store_B,Bread_400g,Bakery,33.56,35.0,0,142
2024-08-02,Store_B,Bread_400g,Bakery,35.0,35.0,0,165
2024-08-03,Store_B,Bread_400g,Bakery,35.0,35.0,0,202
2024-08-04,Store_B,Bread_400g,Bakery,35.0,35.0,0,176
2024-08-05,Store_B,Bread_400g,Bakery,35.0,35.0,0,124
2024-08-06,Store_B,Bread_400g,Bakery,35.0,35.0,0,126
2024-08-07,Store_B,Bread_400g,Bakery,35.0,35.0,0,122
2024-08-08,Store_B,Bread_400g,Bakery,35.0,35.0,0,143
2024-08-09,Store_B,Bread_400g,Bakery,35.0,35.0,0,172
2024-08-10,Store_B,Bread_400g,Bakery,35.0,35.0,1,293
2024-08-11,Store_B,Bread_400g,Bakery,35.0,35.0,0,188
2024-08-12,Store_B,Bread_400g,Bakery,35.0,35.0,0,131
2024-08-13,Store_B,Bread_400g,Bakery,35.2,35.0,0,124
2024-08-14,Store_B,Bread_400g,Bakery,35.0,35.0,0,118
2024-08-15,Store_B,Bread_400g,Bakery,35.0,35.0,0,134
2024-08-16,Store_B,Bread_400g,Bakery,35.0,35.0,0,178
2024-08-17,Store_B,Bread_400g,Bakery,34.0,35.0,0,182
2024-08-18,Store_B,Bread_400g,Bakery,35.0,35.0,1,283
2024-08-19,Store_B,Bread_400g,Bakery,35.0,35.0,0,99
2024-08-20,Store_B,Bread_400g,Bakery,35.0,35.0,0,132
2024-08-21,Store_B,Bread_400g,Bakery,35.0,35.0,0,126
2024-08-22,Store_B,Bread_400g,Bakery,39.29,35.0,0,105
2024-08-23,Store_B,Bread_400g,Bakery,35.0,35.0,0,167
2024-08-24,Store_B,Bread_400g,Bakery,35.0,35.0,0,215
2024-08-25,Store_B,Bread_400g,Bakery,35.0,35.0,0,168
2024-08-26,Store_B,Bread_400g,Bakery,35.0,35.0,0,155
2024-08-27,Store_B,Bread_400g,Bakery,35.0,35.0,0,103
2024-08-28,Store_B,Bread_400g,Bakery,34.51,35.0,1,194
2024-08-29,Store_B,Bread_400g,Bakery,35.0,35.0,0,156
2024-08-30,Store_B,Bread_400g,Bakery,35.0,35.0,1,213
2024-08-31,Store_B,Bread_400g,Bakery,35.0,35.0,0,194
2024-09-01,Store_B,Bread_400g,Bakery,35.0,35.0,0,172
2024-09-02,Store_B,Bread_400g,Bakery,29.89,35.0,0,167
2024-09-03,Store_B,Bread_400g,Bakery,30.32,35.0,0,141
2024-09-04,Store_B,Bread_400g,Bakery,35.0,35.0,0,137
2024-09-05,Store_B,Bread_400g,Bakery,35.0,35.0,0,136
2024-09-06,Store_B,Bread_400g,Bakery,35.0,35.0,0,178
2024-09-07,Store_B,Bread_400g,Bakery,35.0,35.0,0,191
2024-09-08,Store_B,Bread_400g,Bakery,35.0,35.0,0,195
2024-09-09,Store_B,Bread_400g,Bakery,35.0,35.0,0,136
2024-09-10,Store_B,Bread_400g,Bakery,35.0,35.0,0,116
2024-09-11,Store_B,Bread_400g,Bakery,35.0,35.0,0,137
2024-09-12,Store_B,Bread_400g,Bakery,28.88,35.0,0,194
2024-09-13,Store_B,Bread_400g,Bakery,35.0,35.0,0,205
2024-09-14,Store_B,Bread_400g,Bakery,35.0,35.0,0,188
2024-09-15,Store_B,Bread_400g,Bakery,35.0,35.0,0,178
2024-09-16,Store_B,Bread_400g,Bakery,35.0,35.0,0,130
2024-09-17,Store_B,Bread_400g,Bakery,35.0,35.0,0,128
2024-09-18,Store_B,Bread_400g,Bakery,35.0,35.0,0,143
2024-09-19,Store_B,Bread_400g,Bakery,35.0,35.0,0,150
2024-09-20,Store_B,Bread_400g,Bakery,35.0,35.0,0,187
2024-09-21,Store_B,Bread_400g,Bakery,35.0,35.0,0,213
2024-09-22,Store_B,Bread_400g,Bakery,35.0,35.0,0,190
2024-09-23,Store_B,Bread_400g,Bakery,35.81,35.0,0,134
2024-09-24,Store_B,Bread_400g,Bakery,35.0,35.0,0,136
2024-09-25,Store_B,Bread_400g,Bakery,35.0,35.0,0,141
2024-09-26,Store_B,Bread_400g,Bakery,35.0,35.0,0,152
2024-09-27,Store_B,Bread_400g,Bakery,35.0,35.0,0,180
2024-09-28,Store_B,Bread_400g,Bakery,35.0,35.0,0,226
2024-09-29,Store_B,Bread_400g,Bakery,35.0,35.0,0,177
2024-09-30,Store_B,Bread_400g,Bakery,39.93,35.0,0,129
2024-10-01,Store_B,Bread_400g,Bakery,35.0,35.0,0,157
2024-10-02,Store_B,Bread_400g,Bakery,34.67,35.0,0,197
2024-10-03,Store_B,Bread_400g,Bakery,35.0,35.0,0,213
2024-10-04,Store_B,Bread_400g,Bakery,35.0,35.0,0,223
2024-10-05,Store_B,Bread_400g,Bakery,35.0,35.0,0,302
2024-10-06,Store_B,Bread_400g,Bakery,35.0,35.0,0,250
2024-10-07,Store_B,Bread_400g,Bakery,35.0,35.0,0,185
2024-10-08,Store_B,Bread_400g,Bakery,35.0,35.0,0,187
2024-10-09,Store_B,Bread_400g,Bakery,35.0,35.0,0,190
2024-10-10,Store_B,Bread_400g,Bakery,35.0,35.0,0,220
2024-10-11,Store_B,Bread_400g,Bakery,35.0,35.0,0,279
2024-10-12,Store_B,Bread_400g,Bakery,35.0,35.0,0,312
2024-10-13,Store_B,Bread_400g,Bakery,35.0,35.0,0,243
2024-10-14,Store_B,Bread_400g,Bakery,28.97,35.0,0,257
2024-10-15,Store_B,Bread_400g,Bakery,35.0,35.0,0,191
2024-10-16,Store_B,Bread_400g,Bakery,31.03,35.0,0,273
2024-10-17,Store_B,Bread_400g,Bakery,35.0,35.0,0,198
2024-10-18,Store_B,Bread_400g,Bakery,35.0,35.0,0,267
2024-10-19,Store_B,Bread_400g,Bakery,35.0,35.0,1,455
2024-10-20,Store_B,Bread_400g,Bakery,35.0,35.0,0,263
2024-10-21,Store_B,Bread_400g,Bakery,35.0,35.0,1,261
2024-10-22,Store_B,Bread_400g,Bakery,35.0,35.0,0,211
2024-10-23,Store_B,Bread_400g,Bakery,37.92,35.0,0,227
2024-10-24,Store_B,Bread_400g,Bakery,35.0,35.0,0,240
2024-10-25,Store_B,Bread_400g,Bakery,35.0,35.0,0,281
2024-10-26,Store_B,Bread_400g,Bakery,35.0,35.0,0,328
2024-10-27,Store_B,Bread_400g,Bakery,35.0,35.0,0,335
2024-10-28,Store_B,Bread_400g,Bakery,35.0,35.0,0,215
2024-10-29,Store_B,Bread_400g,Bakery,35.0,35.0,0,205
2024-10-30,Store_B,Bread_400g,Bakery,35.0,35.0,0,207
2024-10-31,Store_B,Bread_400g,Bakery,35.0,35.0,0,200
2024-11-01,Store_B,Bread_400g,Bakery,30.97,35.0,0,345
2024-11-02,Store_B,Bread_400g,Bakery,35.0,35.0,0,322
2024-11-03,Store_B,Bread_400g,Bakery,35.0,35.0,0,298
2024-11-04,Store_B,Bread_400g,Bakery,35.0,35.0,0,206
2024-11-05,Store_B,Bread_400g,Bakery,30.52,35.0,0,264
2024-11-06,Store_B,Bread_400g,Bakery,35.0,35.0,0,224
2024-11-07,Store_B,Bread_400g,Bakery,35.0,35.0,0,237
2024-11-08,Store_B,Bread_400g,Bakery,35.0,35.0,0,269
2024-11-09,Store_B,Bread_400g,Bakery,35.0,35.0,0,331
2024-11-10,Store_B,Bread_400g,Bakery,35.0,35.0,1,447
2024-11-11,Store_B,Bread_400g,Bakery,35.0,35.0,0,220
2024-11-12,Store_B,Bread_400g,Bakery,36.74,35.0,0,204
2024-11-13,Store_B,Bread_400g,Bakery,35.0,35.0,0,240
2024-11-14,Store_B,Bread_400g,Bakery,34.85,35.0,0,245
2024-11-15,Store_B,Bread_400g,Bakery,35.0,35.0,0,290
2024-11-16,Store_B,Bread_400g,Bakery,35.0,35.0,0,336
2024-11-17,Store_B,Bread_400g,Bakery,35.0,35.0,0,295
2024-11-18,Store_B,Bread_400g,Bakery,35.0,35.0,0,246
2024-11-19,Store_B,Bread_400g,Bakery,35.0,35.0,0,236
2024-11-20,Store_B,Bread_400g,Bakery,35.0,35.0,0,218
2024-11-21,Store_B,Bread_400g,Bakery,35.0,35.0,0,237
2024-11-22,Store_B,Bread_400g,Bakery,29.0,35.0,0,388
2024-11-23,Store_B,Bread_400g,Bakery,35.0,35.0,0,355
2024-11-24,Store_B,Bread_400g,Bakery,35.0,35.0,0,312
2024-11-25,Store_B,Bread_400g,Bakery,35.0,35.0,0,244
2024-11-26,Store_B,Bread_400g,Bakery,31.7,35.0,0,282
2024-11-27,Store_B,Bread_400g,Bakery,35.0,35.0,0,234
2024-11-28,Store_B,Bread_400g,Bakery,35.0,35.0,0,215
2024-11-29,Store_B,Bread_400g,Bakery,35.0,35.0,0,285
2024-11-30,Store_B,Bread_400g,Bakery,33.15,35.0,0,362
2024-12-01,Store_B,Bread_400g,Bakery,35.0,35.0,0,316
2024-12-02,Store_B,Bread_400g,Bakery,35.0,35.0,0,212
2024-12-03,Store_B,Bread_400g,Bakery,35.0,35.0,0,223
2024-12-04,Store_B,Bread_400g,Bakery,35.0,35.0,0,214
2024-12-05,Store_B,Bread_400g,Bakery,35.0,35.0,0,178
2024-12-06,Store_B,Bread_400g,Bakery,35.0,35.0,0,306
2024-12-07,Store_B,Bread_400g,Bakery,30.19,35.0,0,429
2024-12-08,Store_B,Bread_400g,Bakery,35.0,35.0,0,282
2024-12-09,Store_B,Bread_400g,Bakery,35.0,35.0,1,267
2024-12-10,Store_B,Bread_400g,Bakery,35.0,35.0,0,200
2024-12-11,Store_B,Bread_400g,Bakery,35.0,35.0,0,213
2024-12-12,Store_B,Bread_400g,Bakery,35.0,35.0,1,290
2024-12-13,Store_B,Bread_400g,Bakery,35.0,35.0,0,273
2024-12-14,Store_B,Bread_400g,Bakery,35.0,35.0,0,287
2024-12-15,Store_B,Bread_400g,Bakery,35.0,35.0,0,274
2024-12-16,Store_B,Bread_400g,Bakery,35.0,35.0,0,233
2024-12-17,Store_B,Bread_400g,Bakery,35.0,35.0,1,298
2024-12-18,Store_B,Bread_400g,Bakery,30.5,35.0,0,263
2024-12-19,Store_B,Bread_400g,Bakery,35.0,35.0,0,222
2024-12-20,Store_B,Bread_400g,Bakery,35.0,35.0,0,300
2024-12-21,Store_B,Bread_400g,Bakery,35.0,35.0,0,358
2024-12-22,Store_B,Bread_400g,Bakery,36.61,35.0,0,280
2024-12-23,Store_B,Bread_400g,Bakery,35.0,35.0,0,221
2024-12-24,Store_B,Bread_400g,Bakery,35.0,35.0,0,207
2024-12-25,Store_B,Bread_400g,Bakery,35.0,35.0,1,307
2024-12-26,Store_B,Bread_400g,Bakery,35.0,35.0,0,231
2024-12-27,Store_B,Bread_400g,Bakery,35.0,35.0,0,293
2024-12-28,Store_B,Bread_400g,Bakery,35.0,35.0,0,331
2024-12-29,Store_B,Bread_400g,Bakery,35.0,35.0,0,280
2024-12-30,Store_B,Bread_400g,Bakery,35.0,35.0,0,204
2024-12-31,Store_B,Bread_400g,Bakery,35.0,35.0,0,218
2025-01-01,Store_B,Bread_400g,Bakery,35.0,35.0,0,153
2025-01-02,Store_B,Bread_400g,Bakery,35.0,35.0,0,194
2025-01-03,Store_B,Bread_400g,Bakery,35.0,35.0,0,224
2025-01-04,Store_B,Bread_400g,Bakery,35.0,35.0,0,247
2025-01-05,Store_B,Bread_400g,Bakery,35.0,35.0,0,218
2025-01-06,Store_B,Bread_400g,Bakery,35.0,35.0,0,175
2025-01-07,Store_B,Bread_400g,Bakery,35.0,35.0,0,174
2025-01-08,Store_B,Bread_400g,Bakery,35.0,35.0,0,190
2025-01-09,Store_B,Bread_400g,Bakery,35.0,35.0,0,196
2025-01-10,Store_B,Bread_400g,Bakery,35.0,35.0,0,188
2025-01-11,Store_B,Bread_400g,Bakery,35.0,35.0,0,278
2025-01-12,Store_B,Bread_400g,Bakery,35.0,35.0,1,296
2025-01-13,Store_B,Bread_400g,Bakery,35.0,35.0,0,167
2025-01-14,Store_B,Bread_400g,Bakery,35.0,35.0,0,154
2025-01-15,Store_B,Bread_400g,Bakery,35.0,35.0,0,191
2025-01-16,Store_B,Bread_400g,Bakery,35.0,35.0,0,179
2025-01-17,Store_B,Bread_400g,Bakery,35.0,35.0,0,253
2025-01-18,Store_B,Bread_400g,Bakery,35.0,35.0,0,295
2025-01-19,Store_B,Bread_400g,Bakery,35.0,35.0,0,241
2025-01-20,Store_B,Bread_400g,Bakery,35.0,35.0,0,187
2025-01-21,Store_B,Bread_400g,Bakery,35.0,35.0,0,168
2025-01-22,Store_B,Bread_400g,Bakery,29.15,35.0,0,250
2025-01-23,Store_B,Bread_400g,Bakery,35.0,35.0,0,184
2025-01-24,Store_B,Bread_400g,Bakery,35.0,35.0,0,249
2025-01-25,Store_B,Bread_400g,Bakery,29.75,35.0,0,303
2025-01-26,Store_B,Bread_400g,Bakery,35.0,35.0,0,216
2025-01-27,Store_B,Bread_400g,Bakery,35.0,35.0,0,179
2025-01-28,Store_B,Bread_400g,Bakery,35.0,35.0,1,259
2025-01-29,Store_B,Bread_400g,Bakery,35.0,35.0,0,161
2025-01-30,Store_B,Bread_400g,Bakery,35.0,35.0,0,197
2025-01-31,Store_B,Bread_400g,Bakery,35.0,35.0,0,251
2025-02-01,Store_B,Bread_400g,Bakery,35.0,35.0,0,281
2025-02-02,Store_B,Bread_400g,Bakery,35.0,35.0,1,327
2025-02-03,Store_B,Bread_400g,Bakery,35.0,35.0,0,174
2025-02-04,Store_B,Bread_400g,Bakery,35.0,35.0,0,173
2025-02-05,Store_B,Bread_400g,Bakery,35.0,35.0,0,159
2025-02-06,Store_B,Bread_400g,Bakery,32.23,35.0,0,220
2025-02-07,Store_B,Bread_400g,Bakery,35.0,35.0,0,196
2025-02-08,Store_B,Bread_400g,Bakery,35.0,35.0,0,279
2025-02-09,Store_B,Bread_400g,Bakery,31.17,35.0,0,296
2025-02-10,Store_B,Bread_400g,Bakery,35.0,35.0,0,189
2025-02-11,Store_B,Bread_400g,Bakery,35.0,35.0,0,171
2025-02-12,Store_B,Bread_400g,Bakery,28.31,35.0,0,270
2025-02-13,Store_B,Bread_400g,Bakery,29.53,35.0,0,287
2025-02-14,Store_B,Bread_400g,Bakery,35.0,35.0,0,222
2025-02-15,Store_B,Bread_400g,Bakery,35.0,35.0,0,263
2025-02-16,Store_B,Bread_400g,Bakery,30.99,35.0,0,261
2025-02-17,Store_B,Bread_400g,Bakery,35.0,35.0,0,209
2025-02-18,Store_B,Bread_400g,Bakery,35.0,35.0,0,155
2025-02-19,Store_B,Bread_400g,Bakery,35.0,35.0,0,172
2025-02-20,Store_B,Bread_400g,Bakery,35.0,35.0,0,197
2025-02-21,Store_B,Bread_400g,Bakery,35.0,35.0,0,218
2025-02-22,Store_B,Bread_400g,Bakery,35.0,35.0,0,271
2025-02-23,Store_B,Bread_400g,Bakery,35.0,35.0,0,226
2025-02-24,Store_B,Bread_400g,Bakery,35.0,35.0,0,166
2025-02-25,Store_B,Bread_400g,Bakery,35.0,35.0,0,172
2025-02-26,Store_B,Bread_400g,Bakery,35.0,35.0,0,177
2025-02-27,Store_B,Bread_400g,Bakery,35.0,35.0,0,197
2025-02-28,Store_B,Bread_400g,Bakery,35.0,35.0,0,243
2025-03-01,Store_B,Bread_400g,Bakery,35.0,35.0,0,258
2025-03-02,Store_B,Bread_400g,Bakery,35.0,35.0,0,257
2025-03-03,Store_B,Bread_400g,Bakery,35.0,35.0,0,175
2025-03-04,Store_B,Bread_400g,Bakery,35.0,35.0,0,172
2025-03-05,Store_B,Bread_400g,Bakery,31.99,35.0,0,204
2025-03-06,Store_B,Bread_400g,Bakery,35.0,35.0,0,189
2025-03-07,Store_B,Bread_400g,Bakery,35.0,35.0,0,222
2025-03-08,Store_B,Bread_400g,Bakery,35.0,35.0,0,247
2025-03-09,Store_B,Bread_400g,Bakery,35.0,35.0,0,246
2025-03-10,Store_B,Bread_400g,Bakery,35.0,35.0,0,177
2025-03-11,Store_B,Bread_400g,Bakery,37.01,35.0,1,193
2025-03-12,Store_B,Bread_400g,Bakery,35.0,35.0,0,210
2025-03-13,Store_B,Bread_400g,Bakery,35.0,35.0,1,266
2025-03-14,Store_B,Bread_400g,Bakery,35.0,35.0,1,294
2025-03-15,Store_B,Bread_400g,Bakery,35.0,35.0,0,259
2025-03-16,Store_B,Bread_400g,Bakery,34.07,35.0,0,247
2025-03-17,Store_B,Bread_400g,Bakery,35.74,35.0,0,188
2025-03-18,Store_B,Bread_400g,Bakery,35.0,35.0,0,167
2025-03-19,Store_B,Bread_400g,Bakery,35.0,35.0,0,171
2025-03-20,Store_B,Bread_400g,Bakery,29.8,35.0,0,241
2025-03-21,Store_B,Bread_400g,Bakery,35.0,35.0,1,318
2025-03-22,Store_B,Bread_400g,Bakery,35.0,35.0,0,235
2025-03-23,Store_B,Bread_400g,Bakery,35.0,35.0,0,251
2025-03-24,Store_B,Bread_400g,Bakery,35.0,35.0,0,184
2025-03-25,Store_B,Bread_400g,Bakery,35.0,35.0,0,176
2025-03-26,Store_B,Bread_400g,Bakery,35.0,35.0,0,198
2025-03-27,Store_B,Bread_400g,Bakery,35.0,35.0,0,197
2025-03-28,Store_B,Bread_400g,Bakery,35.0,35.0,0,222
2025-03-29,Store_B,Bread_400g,Bakery,35.87,35.0,0,262
2025-03-30,Store_B,Bread_400g,Bakery,35.0,35.0,0,259
2025-03-31,Store_B,Bread_400g,Bakery,37.1,35.0,0,161
2025-04-01,Store_B,Bread_400g,Bakery,35.0,35.0,0,170
2025-04-02,Store_B,Bread_400g,Bakery,29.92,35.0,1,308
2025-04-03,Store_B,Bread_400g,Bakery,39.44,35.0,0,163
2025-04-04,Store_B,Bread_400g,Bakery,35.0,35.0,0,169
2025-04-05,Store_B,Bread_400g,Bakery,35.0,35.0,0,252
2025-04-06,Store_B,Bread_400g,Bakery,35.0,35.0,0,209
2025-04-07,Store_B,Bread_400g,Bakery,34.56,35.0,0,165
2025-04-08,Store_B,Bread_400g,Bakery,35.0,35.0,0,169
2025-04-09,Store_B,Bread_400g,Bakery,35.0,35.0,0,182
2025-04-10,Store_B,Bread_400g,Bakery,35.0,35.0,0,175
2025-04-11,Store_B,Bread_400g,Bakery,35.0,35.0,0,215
2025-04-12,Store_B,Bread_400g,Bakery,35.0,35.0,0,264
2025-04-13,Store_B,Bread_400g,Bakery,37.62,35.0,0,217
2025-04-14,Store_B,Bread_400g,Bakery,35.0,35.0,0,170
2025-04-15,Store_B,Bread_400g,Bakery,35.0,35.0,0,156
2025-04-16,Store_B,Bread_400g,Bakery,35.0,35.0,1,229
2025-04-17,Store_B,Bread_400g,Bakery,35.0,35.0,0,174
2025-04-18,Store_B,Bread_400g,Bakery,30.11,35.0,0,274
2025-04-19,Store_B,Bread_400g,Bakery,28.3,35.0,0,357
2025-04-20,Store_B,Bread_400g,Bakery,35.0,35.0,0,218
2025-04-21,Store_B,Bread_400g,Bakery,35.0,35.0,0,178
2025-04-22,Store_B,Bread_400g,Bakery,35.0,35.0,1,232
2025-04-23,Store_B,Bread_400g,Bakery,36.42,35.0,0,162
2025-04-24,Store_B,Bread_400g,Bakery,35.0,35.0,0,166
2025-04-25,Store_B,Bread_400g,Bakery,35.0,35.0,0,224
2025-04-26,Store_B,Bread_400g,Bakery,35.0,35.0,0,241
2025-04-27,Store_B,Bread_400g,Bakery,35.0,35.0,0,244
2025-04-28,Store_B,Bread_400g,Bakery,35.0,35.0,0,162
2025-04-29,Store_B,Bread_400g,Bakery,35.65,35.0,0,162
2025-04-30,Store_B,Bread_400g,Bakery,35.0,35.0,0,153
2025-05-01,Store_B,Bread_400g,Bakery,35.0,35.0,1,287
2025-05-02,Store_B,Bread_400g,Bakery,35.0,35.0,0,184
2025-05-03,Store_B,Bread_400g,Bakery,35.0,35.0,1,350
2025-05-04,Store_B,Bread_400g,Bakery,38.89,35.0,1,255
2025-05-05,Store_B,Bread_400g,Bakery,35.0,35.0,0,148
2025-05-06,Store_B,Bread_400g,Bakery,34.22,35.0,0,149
2025-05-07,Store_B,Bread_400g,Bakery,35.0,35.0,0,160
2025-05-08,Store_B,Bread_400g,Bakery,35.0,35.0,0,168
2025-05-09,Store_B,Bread_400g,Bakery,35.0,35.0,0,193
2025-05-10,Store_B,Bread_400g,Bakery,35.0,35.0,0,233
2025-05-11,Store_B,Bread_400g,Bakery,35.0,35.0,0,199
2025-05-12,Store_B,Bread_400g,Bakery,35.0,35.0,0,138
2025-05-13,Store_B,Bread_400g,Bakery,35.77,35.0,0,152
2025-05-14,Store_B,Bread_400g,Bakery,35.32,35.0,1,199
2025-05-15,Store_B,Bread_400g,Bakery,35.0,35.0,0,192
2025-05-16,Store_B,Bread_400g,Bakery,35.0,35.0,0,236
2025-05-17,Store_B,Bread_400g,Bakery,35.0,35.0,0,228
2025-05-18,Store_B,Bread_400g,Bakery,35.0,35.0,0,206
2025-05-19,Store_B,Bread_400g,Bakery,35.0,35.0,0,152
2025-05-20,Store_B,Bread_400g,Bakery,35.0,35.0,0,135
2025-05-21,Store_B,Bread_400g,Bakery,35.0,35.0,1,207
